offer_id,bank_name,account_name,account_type,is_business,bonus_cash_cents,requirements,source_url,offer_url,expiration_date,monthly_fee_cents,fee_waiver_note,eligibility_note,last_verified,apy_percent,timeline_anchor,apy_source_url,apy_as_of,audit_note,opening_deposit_cents,application_channel,deferred_bonus_cents,geography,geography_states,geography_note,keep_open_days,total_capital_cents,monthly_fee_waived,application_requirement,terms_source_url,terms_verified,unresolved_terms,promo_code,chexsystems,chexsystems_source_url,chexsystems_checked,chexsystems_note,funding_note,funding_source_url,funding_verified
"first-horizon-private-client-3000","First Horizon Bank","Private Client Reserve Checking","checking","false","300000","Meet Private Client Relationship Manager; open checking; deposit $500,000 new money into qualifying checking and/or Private Client Money Market within 45 days; maintain tier daily for next 90 days. Enroll DD within 90 days and receive at least two qualifying ACH employer/payroll/government deposits during maintenance period. Pays within 10 business days afterward; remain open/good standing.","https://www.firsthorizon.com/forms/private-client-cash-offer","https://www.firsthorizon.com/forms/private-client-cash-offer","2026-09-30","","","New clients; no personal deposit account in 18 months (promotional jumbo CD exception); $1m combined income/investable assets and $100k deposits or $500k advisors required. One per client/household; primary checking/savings owner same; banker approval, regional availability.","2026-09-09","","account_opening","","","Minimum amount for each required DD is unstated, so total capital blank. Balance interest endpoints day45 to136 (91 elapsed days), distinct from 90 maintenance days. APY for qualifying account allocation unknown. Monthly fee and waiver not verified. Total required funding remains unknown; see requirement-specific missing inputs above. Applicable APY not verified; no interest estimate.","","branch_only","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/tn-ar-ms-al-ga-ky-fl-nc-va-first-horizon-bank-450-checking-bonus-direct-deposit-not-required/","2026-09-24","FYI, they pulled my chex on 04/21/2026 DoC reader datapoints (article field unknown or absent), 2026-08-29. DoC field says 'Unknown, sensitive'. Multiple 2026 comments report Chex pulls and Chex denials online, though some report in-branch opening with Chex frozen; DoC's Chex list has First Horizon under 'Does pull'. Applies to the Private Client offers too (a comment there says 'Chex: Yes, sensitive'). Secondary reported screening, not a bank guarantee.","$500,000.00: Tier new money and maintained balance. Tier balance verified but DD dollar minimum and overlap unresolved. Live offer ends October 30 versus stored September 30; campaign-date discrepancy recorded without changing deadline. Source upper-tier range text contains literal k suffix anomaly; lower tier thresholds remain as stated.","https://www.firsthorizon.com/forms/private-client-cash-offer","2026-09-22"
"spruce-kickstart-100","Spruce / Pathward","Spending Account","checking","false","10000","New customers open Spending and Savings accounts September 1-30 2026 without a referral link. Receive cumulative $500 qualifying employer payroll or government-benefit ACH direct deposits within 45 days. Excludes tax refunds; other ACH credits; mobile checks; internal/external-account transfers; peer payments/transfers; cash transfers. $100 to Spending within 14 business days after requirements; both accounts must be open and unrestricted at payout. One per customer; no other offer/referral combination; previous Spruce customers excluded.","https://www.sprucemoney.com/lp/welcome-bonus/","https://www.sprucemoney.com/lp/welcome-bonus/","2026-09-30","0","No monthly/signup/minimum-balance/foreign-transaction/in-network ATM/check-request/one-time ACH fee. Optional: out-of-network ATM $3 plus operator fee; counter withdrawal $4.95; third-party cash load up to $4.95; checkbook $15; expedited card $15. No early-close fee listed; do not close before payout.","New individual users only; fifty US states and DC; age18+ (19 in AL/NE); no business/joint accounts. H&R Block fintech; accounts at Pathward. Washington exclusion in site footer is for a different referral campaign not Kickstart. Identity verification required.","2026-09-16","0","account_opening","https://www.sprucemoney.com/legal/spending-account-agreement/","2026-09-16","Current bonus legal https://www.sprucemoney.com/legal/spruce-bonus-and-incentive-agreement/; Spending agreement sections3/4/6 verify geography and no interest. Aggregate $500; no required count or per-deposit minimum. No promotional balance hold stated; available electronic deposits can be withdrawn subject to normal availability/security restrictions. Closing Spending also closes Savings; no campaign-specific post-payout clawback stated. MODEL ONLY: each qualifying DD at 0% for seven days; not a bank hold or guaranteed release date. One illustrative $500 DD: 4.00% APY comparison cost $0.38; net $99.62; annualized net ROI 1038.93%; Good ROI by >=10%. Multiple DDs must be modeled individually with their own dates; illustration is not exact personal ROI. Excludes taxes/optional fees/effort. Spending interest is verified 0%; separate Savings APY is not used or double-counted. No requirement to retain DD in Spending after receipt stated; transfer is not itself a qualifying deposit. Runtime keeps canonical recycled-DD gross model; unknown bank count stays blank.","0","online","","nationwide","","","","50000","","","","","","","no","https://www.doctorofcredit.com/spruce-money-fintech-100-bonus/","2026-09-24","ChexSystems: No DoC article ChexSystems field, 2026-09-15. DoC Spruce article lists ChexSystems: No; Sept 2026 comments report approval with Chex frozen. Secondary reported screening, not a bank guarantee.","","",""
"members-exchange-kasasa-match-200","Members Exchange Federal Credit Union","Kasasa Checking","checking","false","20000","Open Kasasa during August27–September30 promotion; establish DD and make 15 debit purchases within 60 days; keep good standing. Credit union matches DD up to $200; full cap requires $200 DD.","https://www.mecuanywhere.com/kasasa-checking-bonus/","https://www.mecuanywhere.com/kasasa-checking-bonus/","2026-09-30","","","MS credit-union membership required; additional terms may apply.","2026-09-09","","","","","Continuous 100% match capped at $200, not discrete lower tiers. DD deadline not separately explicit; 60 days explicitly applies to purchases. Purchase dollar minimum, payout timing and opening funds not stated. Monthly fee and waiver not verified. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","","online","","unknown","","","","","","","","","","","unknown","","","","","",""
"guaranty-mo-business-500","Guaranty Bank (Missouri)","Essential / Small Business / Business Interest Checking","checking","true","50000","Open September1–December31, 2026; within 60 days enroll eStatements, post/settle at least 30 qualifying debit/credit transactions and total $2,500 qualifying deposits. Pays within 30 days after day60; account open/positive at payout.","https://gbankmo.com/business/small-business-checking-promo","https://gbankmo.com/business/small-business-checking-promo","2026-12-31","","","New business clients; no closed business checking within 12 months; government entities excluded; one per business TIN; MO bank approval.","2026-09-09","","account_opening","","","Qualifying aggregate deposits known; no full-capital maintenance hold specified despite marketing heading Maintain Your Balance. Payout positive balance minimum unspecified; safe withdrawal endpoint/APY unknown. Noncash $89 card reader not counted. Monthly fee and waiver not verified. Applicable APY not verified; no interest estimate.","","","","unknown","","","","","","","","","","","unknown","","","","","",""
"elevations-peak-perks-500","Elevations Credit Union","Peak Perks Checking","checking","false","50000","Open with ECU500 by November30, 2026; log into online banking and receive $1,000 aggregate DD each month for two consecutive months, all within 90 days. Pays within30 days after final requirement if positive/good standing. Bonus revocable if closed within12 months.","https://www.elevationscu.com/peakperks350","https://www.elevationscu.com/peakperks350","2026-11-30","800","$1,000 DD or 20 debit/credit transactions monthly.","Colorado residents; new members only; one per household lifetime; employees/board/negative-balance closures excluded; one-time $5 membership fee.","2026-09-09","","account_opening","","","Two monthly aggregate $1,000 requirements; not a minimum per individual deposit, so dd_min_count/min_deposit blank. $5 membership fee is cost, not assumed refundable capital. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","","","","included_states","CO","","372","","","","","","","","yes","https://www.doctorofcredit.com/banks-credit-unions-dodont-pull-chexsystems/","2026-09-24","Elevations Credit Union Does pull: 1 DoC ChexSystems do/don't-pull list or quoted bank terms, 2026-09-13. DoC's compiled do/don't-pull list has Elevations under 'Does pull' (single datapoint); the current $350 Peak Perks article field says Unknown. Secondary reported screening, not a bank guarantee.","","",""
"north-shore-business-500","North Shore Bank","Basic Business Checking","checking","true","50000","Open in branch September1–30, 2026. Deposit $2,000 new money days1–30; maintain minimum daily $2,000 days31–90; make10 qualifying Business Debit Mastercard purchases posting days1–90. Pays within15 days. Keep account open12 months AFTER bonus payout; bonus clawback; $50 close fee within180 days.","https://www.northshorebank.com/special-offers/september-2026-business-checking-account-special","https://www.northshorebank.com/special-offers/september-2026-business-checking-account-special","2026-09-30","1000","Basic: $500 average monthly collected balance; eStatements required or $8.50 monthly paper fee.","WI/IL branches; no existing business checking; one new business bonus every24 months; excludes nonprofit/government/political/IOLTA/IBRETA and bank employees.","2026-09-09","","account_opening","","","Purchase dollar minimum unspecified; cannot verify full combined balance-plus-spend capital. Balance leg latest funding day30 to withdrawal91 =61 elapsed interest days, maintenance60. No applicable APY verified. Keep-open is not full capital hold. Total required funding remains unknown; see requirement-specific missing inputs above. Applicable APY not verified; no interest estimate.","","branch_only","","unknown","","","477","unknown","","","","","","","unknown","","","","$2,000.00: Total new money days 1–30. $2,000.00: Maintain days 31–90; same qualifying checking, not evidence of additional $2,000. Browser recovers omitted $2,000 new-money/minimum-daily-balance terms. Opening funding not stated and debit purchase amount/overlap not complete, so total unknown. $500/$2,500/$25,000 fee-waiver balances are not campaign-funding minima.","https://www.northshorebank.com/special-offers/september-2026-business-checking-account-special","2026-09-22"
"visions-flex-200","Visions Federal Credit Union","Flex Checking","checking","false","20000","Join/open Flex Checking September1–December31 with DD500FALL2026. Receive recurring (two or more) qualifying payroll/pension/government ACH DD totaling $1,000 within90 days; tier based on day90 total; pays to primary savings after90 days. Remain open/good standing.","https://visionsfcu.org/500","https://visionsfcu.org/500","2026-12-31","0","","Age18+; never prior Visions membership; NY/PA/NJ membership restrictions; consumer only; one bonus; cannot combine membership/checking/referral offers; $1 membership savings balance required.","2026-09-09","","account_opening","","","Aggregate DD tier, per-deposit minimum unspecified. Separate $1 membership share not silently recycled into DD. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/banks-credit-unions-dodont-pull-chexsystems/","2026-09-24","Visions Federal Credit Union Does pull: 1 DoC ChexSystems do/don't-pull list or quoted bank terms, 2026-09-13. DoC's compiled list has Visions under 'Does pull' (single datapoint); the current $200 checking article field says Unknown. Secondary reported screening, not a bank guarantee.","","",""
"visions-flex-300","Visions Federal Credit Union","Flex Checking","checking","false","30000","Join/open Flex Checking September1–December31 with DD500FALL2026. Receive recurring (two or more) qualifying payroll/pension/government ACH DD totaling $3,000 within90 days; tier based on day90 total; pays to primary savings after90 days. Remain open/good standing.","https://visionsfcu.org/500","https://visionsfcu.org/500","2026-12-31","0","","Age18+; never prior Visions membership; NY/PA/NJ membership restrictions; consumer only; one bonus; cannot combine membership/checking/referral offers; $1 membership savings balance required.","2026-09-09","","account_opening","","","Aggregate DD tier, per-deposit minimum unspecified. Separate $1 membership share not silently recycled into DD. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/banks-credit-unions-dodont-pull-chexsystems/","2026-09-24","Visions Federal Credit Union Does pull: 1 DoC ChexSystems do/don't-pull list or quoted bank terms, 2026-09-13. DoC's compiled list has Visions under 'Does pull' (single datapoint); the current $200 checking article field says Unknown. Secondary reported screening, not a bank guarantee.","","",""
"visions-flex-500","Visions Federal Credit Union","Flex Checking","checking","false","50000","Join/open Flex Checking September1–December31 with DD500FALL2026. Receive recurring (two or more) qualifying payroll/pension/government ACH DD totaling $5,000 within90 days; tier based on day90 total; pays to primary savings after90 days. Remain open/good standing.","https://visionsfcu.org/500","https://visionsfcu.org/500","2026-12-31","0","","Age18+; never prior Visions membership; NY/PA/NJ membership restrictions; consumer only; one bonus; cannot combine membership/checking/referral offers; $1 membership savings balance required.","2026-09-09","","account_opening","","","Aggregate DD tier, per-deposit minimum unspecified. Separate $1 membership share not silently recycled into DD. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/banks-credit-unions-dodont-pull-chexsystems/","2026-09-24","Visions Federal Credit Union Does pull: 1 DoC ChexSystems do/don't-pull list or quoted bank terms, 2026-09-13. DoC's compiled list has Visions under 'Does pull' (single datapoint); the current $200 checking article field says Unknown. Secondary reported screening, not a bank guarantee.","","",""
"sidney-boost-250","Sidney Federal Credit Union","Boost Checking","checking","false","25000","Open August1–October31, 2026; within60 days meet a monthly qualification cycle: $2,500/month direct deposits,15 debit purchases, eStatements. Pays first day of following month after all requirements met. No transaction rollovers.","https://sfcuonline.org/accounts/compare-checking-accounts/boostchecking/","https://sfcuonline.org/accounts/compare-checking-accounts/boostchecking/","2026-10-31","0","","New checking only; conversions ineligible; one Boost per account number; NY credit-union membership eligibility.","2026-09-09","","account_opening","","","Monthly aggregate $2,500; issuer pays month after qualification, no two-month DD requirement stated. Debit purchase amounts unspecified. Direct HTML returned403 but contained complete genuine disclosures matching live page; preserved response. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","0","online","","unknown","","","","","","","","","","","unknown","","","","","",""
"media-city-referred-checking-100","Media City Credit Union","Referred New Checking","checking","false","10000","Use existing-member referral at new membership/checking opening; payroll/pension/government DD $500+ monthly begins within60 days;10 qualifying debit/ACH/billpay transactions monthly; enroll eStatements; maintain activity at least90 days. Referred member receives $100 after90 days if qualified.","https://mediacitycu.org/refer-a-buddy-2/","https://mediacitycu.org/refer-a-buddy-2/","","","","18+; no existing membership/checking/loans; employees/officials excluded; Burbank residents/workers or family/household, or ChangeWorks Foundation via $25 donation; genuine referral required.","2026-09-09","","","","","Monthly DD $500 known but total number required not explicit (start within60 days vs activity90 days); cumulative capital blank. Separate referrer reward not counted. $20 close fee within90 days; membership donation conditional. Monthly fee and waiver not verified. Total required funding remains unknown; see requirement-specific missing inputs above. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled. No current definite expiration verified.","","online","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/ca-burbank-media-city-credit-union-100-referral-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-09-06. DoC fine print; the terms also say 'Must pass Chexsystems.' Secondary reported screening, not a bank guarantee.","$500.00: Payroll/pension/government DD $500+ monthly beginning within 60 days; exact count/required monthly cycles not specified. $25.00: Share Savings minimum to open; separate $5 fee is not principal. Monthly DD threshold and $25 membership opening verified. Do not put $500 in the unsplit recurring step as complete cumulative funding or assume three months from 90-day activity. Transaction amounts, cycle count, release and overlap unresolved.","https://mediacitycu.org/refer-a-buddy-2/","2026-09-22"
"langley-targeted-checking-300","Langley Federal Credit Union","Targeted Checking","checking","false","30000","Use LANGLEYBONUS2026, open checking within30 days membership; receive qualifying payroll/pension/SS/recurring ACH income of $1,000 each month for three consecutive months. Pays savings after third qualifying month/verification; keep open/good standing.","https://www.langleyfcu.org/get-rewarded","https://www.langleyfcu.org/get-rewarded","","","","Targeted direct-mail/email recipients only; page conflicts new-members-only vs new/existing emailed members; must have direct Langley invitation; $5 membership savings deposit.","2026-09-09","","","","","Three cumulative monthly aggregate $1,000 deposits; exact qualifying window/individual deposit count absent. New/existing eligibility conflict must be resolved against personal invitation. Monthly fee and waiver not verified. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled. No current definite expiration verified.","","online","","unknown","","","","","","","","","","","no","https://www.doctorofcredit.com/targeted-nc-va-langley-federal-credit-union-300-checking-250-savings-bonus/","2026-09-24","ChexSystems: No DoC article ChexSystems field, 2026-09-07. DoC article for the same targeted checking/savings offer says No; DoC's list also has Langley under 'Doesn't pull'. Secondary reported screening, not a bank guarantee.","","",""
"langley-targeted-savings-50","Langley Federal Credit Union","High-Yield Savings","savings","false","5000","Use LANGLEYBONUS2026; open High-Yield Savings within30 days establishing membership; average daily balance at least $5,000 during first180 account days. Pays within30 days after180-day period. To earn3.60% APY enroll eStatements and no more than one withdrawal per month.","https://www.langleyfcu.org/get-rewarded","https://www.langleyfcu.org/get-rewarded","","","","Targeted direct Langley acquisition campaign only; new members; one High-Yield Savings/reward per member; $5 regular membership savings deposit.","2026-09-09","3.60","","https://www.langleyfcu.org/get-rewarded","","Average daily balance over first180 days, not a funding grace period. At exact tier fund at opening; exact day0/day1 inclusive boundary and first safe withdrawal not expressly clarified, so endpoints blank. APY date unstated. Separate $5 share disclosed; no combined $550 duplicate row. Monthly fee and waiver not verified. No current definite expiration verified.","","online","","unknown","","","","","","","","","","","no","https://www.doctorofcredit.com/targeted-nc-va-langley-federal-credit-union-300-checking-250-savings-bonus/","2026-09-24","ChexSystems: No DoC article ChexSystems field, 2026-09-07. DoC article for the same targeted checking/savings offer says No; DoC's list also has Langley under 'Doesn't pull'. Secondary reported screening, not a bank guarantee.","","",""
"langley-targeted-savings-150","Langley Federal Credit Union","High-Yield Savings","savings","false","15000","Use LANGLEYBONUS2026; open High-Yield Savings within30 days establishing membership; average daily balance at least $10,000 during first180 account days. Pays within30 days after180-day period. To earn3.60% APY enroll eStatements and no more than one withdrawal per month.","https://www.langleyfcu.org/get-rewarded","https://www.langleyfcu.org/get-rewarded","","","","Targeted direct Langley acquisition campaign only; new members; one High-Yield Savings/reward per member; $5 regular membership savings deposit.","2026-09-09","3.60","","https://www.langleyfcu.org/get-rewarded","","Average daily balance over first180 days, not a funding grace period. At exact tier fund at opening; exact day0/day1 inclusive boundary and first safe withdrawal not expressly clarified, so endpoints blank. APY date unstated. Separate $5 share disclosed; no combined $550 duplicate row. Monthly fee and waiver not verified. No current definite expiration verified.","","online","","unknown","","","","","","","","","","","no","https://www.doctorofcredit.com/targeted-nc-va-langley-federal-credit-union-300-checking-250-savings-bonus/","2026-09-24","ChexSystems: No DoC article ChexSystems field, 2026-09-07. DoC article for the same targeted checking/savings offer says No; DoC's list also has Langley under 'Doesn't pull'. Secondary reported screening, not a bank guarantee.","","",""
"langley-targeted-savings-250","Langley Federal Credit Union","High-Yield Savings","savings","false","25000","Use LANGLEYBONUS2026; open High-Yield Savings within30 days establishing membership; average daily balance at least $25,000 during first180 account days. Pays within30 days after180-day period. To earn3.60% APY enroll eStatements and no more than one withdrawal per month.","https://www.langleyfcu.org/get-rewarded","https://www.langleyfcu.org/get-rewarded","","","","Targeted direct Langley acquisition campaign only; new members; one High-Yield Savings/reward per member; $5 regular membership savings deposit.","2026-09-09","3.60","","https://www.langleyfcu.org/get-rewarded","","Average daily balance over first180 days, not a funding grace period. At exact tier fund at opening; exact day0/day1 inclusive boundary and first safe withdrawal not expressly clarified, so endpoints blank. APY date unstated. Separate $5 share disclosed; no combined $550 duplicate row. Monthly fee and waiver not verified. No current definite expiration verified.","","online","","unknown","","","","","","","","","","","no","https://www.doctorofcredit.com/targeted-nc-va-langley-federal-credit-union-300-checking-250-savings-bonus/","2026-09-24","ChexSystems: No DoC article ChexSystems field, 2026-09-07. DoC article for the same targeted checking/savings offer says No; DoC's list also has Langley under 'Doesn't pull'. Secondary reported screening, not a bank guarantee.","","",""
"golden1-business-100","Golden 1 Credit Union","Business / Sole Proprietor Checking","checking","true","10000","Open by September30, 2026. Deposit at least$2,000 new money within15 days; maintain first90-day average daily balance at least $2,000. Pays within30 days after90-day qualification upon verification, open/good standing. $100 minimum opening.","https://www.golden1.com/business-services","https://www.golden1.com/business-services","2026-09-30","","","CA membership and business account eligibility; new Business/Sole Proprietor holders; one per member/business taxID; no other checking bonus; employees ineligible.","2026-09-09","","","","","First90-day ADB includes funding grace: depositing exact tier on day15 does NOT satisfy tier ADB; no latest-deposit endpoint asserted. Exact day boundaries/withdrawal and APY unverified. $100 opening overlaps balance. Optional Clover combination represented separately; alternatives must not be summed. Monthly fee and waiver not verified. Applicable APY not verified; no interest estimate.","10000","","","unknown","","","","200000","","","","","","","yes","https://www.doctorofcredit.com/ca-in-branch-only-golden-1-credit-union-300-business-checking-bonus/#comment-2414408","2026-09-24","Chex was pulled. DoC reader datapoints (article field unknown or absent), 2026-09-16. Business article field is Unknown, but two September 2026 comments on the business checking post report Chex pulled for sole-prop openings. Secondary reported screening, not a bank guarantee.","","",""
"golden1-business-400","Golden 1 Credit Union","Business / Sole Proprietor Checking","checking","true","40000","Open by September30, 2026. Deposit at least$2,000 new money within15 days; maintain first90-day average daily balance at least $10,000. Pays within30 days after90-day qualification upon verification, open/good standing. $100 minimum opening.","https://www.golden1.com/business-services","https://www.golden1.com/business-services","2026-09-30","","","CA membership and business account eligibility; new Business/Sole Proprietor holders; one per member/business taxID; no other checking bonus; employees ineligible.","2026-09-09","","","","","First90-day ADB includes funding grace: depositing exact tier on day15 does NOT satisfy tier ADB; no latest-deposit endpoint asserted. Exact day boundaries/withdrawal and APY unverified. $100 opening overlaps balance. Optional Clover combination represented separately; alternatives must not be summed. Monthly fee and waiver not verified. Applicable APY not verified; no interest estimate.","10000","","","unknown","","","","1000000","","","","","","","yes","https://www.doctorofcredit.com/ca-in-branch-only-golden-1-credit-union-300-business-checking-bonus/#comment-2414408","2026-09-24","Chex was pulled. DoC reader datapoints (article field unknown or absent), 2026-09-16. Business article field is Unknown, but two September 2026 comments on the business checking post report Chex pulled for sole-prop openings. Secondary reported screening, not a bank guarantee.","","",""
"golden1-business-750","Golden 1 Credit Union","Business / Sole Proprietor Checking","checking","true","75000","Open by September30, 2026. Deposit at least$2,000 new money within15 days; maintain first90-day average daily balance at least $15,000. Pays within30 days after90-day qualification upon verification, open/good standing. $100 minimum opening.","https://www.golden1.com/business-services","https://www.golden1.com/business-services","2026-09-30","","","CA membership and business account eligibility; new Business/Sole Proprietor holders; one per member/business taxID; no other checking bonus; employees ineligible.","2026-09-09","","","","","First90-day ADB includes funding grace: depositing exact tier on day15 does NOT satisfy tier ADB; no latest-deposit endpoint asserted. Exact day boundaries/withdrawal and APY unverified. $100 opening overlaps balance. Optional Clover combination represented separately; alternatives must not be summed. Monthly fee and waiver not verified. Applicable APY not verified; no interest estimate.","10000","","","unknown","","","","1500000","","","","","","","yes","https://www.doctorofcredit.com/ca-in-branch-only-golden-1-credit-union-300-business-checking-bonus/#comment-2414408","2026-09-24","Chex was pulled. DoC reader datapoints (article field unknown or absent), 2026-09-16. Business article field is Unknown, but two September 2026 comments on the business checking post report Chex pulled for sole-prop openings. Secondary reported screening, not a bank guarantee.","","",""
"golden1-business-100-clover","Golden 1 Credit Union","Business / Sole Proprietor Checking + Clover Merchant Services","checking","true","20000","Open by September30, 2026. Deposit at least$2,000 new money within15 days; maintain first90-day average daily balance at least $2,000. Pays within30 days after90-day qualification upon verification, open/good standing. $100 minimum opening. Also open and activate a Merchant Services Clover account before the end of the 90-day qualifying period for an additional $100.","https://www.golden1.com/business-services","https://www.golden1.com/business-services","2026-09-30","","","CA membership and business account eligibility; new Business/Sole Proprietor holders; one per member/business taxID; no other checking bonus; employees ineligible.","2026-09-09","","","","","Primary offer expressly authorizes this extra $100 combination. Known balance leg retained; merchant service activation/processing costs and any additional capital are not verified, so total capital and net return remain unknown. Exact balance endpoints/APY also unverified. Alternative aggregate cash tier, not additive to base Golden1 rows.","10000","","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/ca-in-branch-only-golden-1-credit-union-300-business-checking-bonus/#comment-2414408","2026-09-24","Chex was pulled. DoC reader datapoints (article field unknown or absent), 2026-09-16. Business article field is Unknown, but two September 2026 comments on the business checking post report Chex pulled for sole-prop openings. Secondary reported screening, not a bank guarantee.","$100.00: Business Checking minimum opening deposit. $2,000.00: New money within 15 days; not an additional requirement to add mechanically to ADB. $2,000.00: Tier balance over first 90 days. Recovered exact September campaign legal via query variant after ordinary extraction omitted it and browser HTTP/2 failed. Opening/new-money/ADB amounts verified. Clover activation funding and opening/ADB overlap not fully established; do not certify complete combined capital. No deadlines or fee fields changed.","https://www.golden1.com/business-services","2026-09-22"
"golden1-business-400-clover","Golden 1 Credit Union","Business / Sole Proprietor Checking + Clover Merchant Services","checking","true","50000","Open by September30, 2026. Deposit at least$2,000 new money within15 days; maintain first90-day average daily balance at least $10,000. Pays within30 days after90-day qualification upon verification, open/good standing. $100 minimum opening. Also open and activate a Merchant Services Clover account before the end of the 90-day qualifying period for an additional $100.","https://www.golden1.com/business-services","https://www.golden1.com/business-services","2026-09-30","","","CA membership and business account eligibility; new Business/Sole Proprietor holders; one per member/business taxID; no other checking bonus; employees ineligible.","2026-09-09","","","","","Primary offer expressly authorizes this extra $100 combination. Known balance leg retained; merchant service activation/processing costs and any additional capital are not verified, so total capital and net return remain unknown. Exact balance endpoints/APY also unverified. Alternative aggregate cash tier, not additive to base Golden1 rows.","10000","","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/ca-in-branch-only-golden-1-credit-union-300-business-checking-bonus/#comment-2414408","2026-09-24","Chex was pulled. DoC reader datapoints (article field unknown or absent), 2026-09-16. Business article field is Unknown, but two September 2026 comments on the business checking post report Chex pulled for sole-prop openings. Secondary reported screening, not a bank guarantee.","$100.00: Business Checking minimum opening deposit. $2,000.00: New money within 15 days; not an additional requirement to add mechanically to ADB. $10,000.00: Tier balance over first 90 days. Recovered exact September campaign legal via query variant after ordinary extraction omitted it and browser HTTP/2 failed. Opening/new-money/ADB amounts verified. Clover activation funding and opening/ADB overlap not fully established; do not certify complete combined capital. No deadlines or fee fields changed.","https://www.golden1.com/business-services","2026-09-22"
"golden1-business-750-clover","Golden 1 Credit Union","Business / Sole Proprietor Checking + Clover Merchant Services","checking","true","85000","Open by September30, 2026. Deposit at least$2,000 new money within15 days; maintain first90-day average daily balance at least $15,000. Pays within30 days after90-day qualification upon verification, open/good standing. $100 minimum opening. Also open and activate a Merchant Services Clover account before the end of the 90-day qualifying period for an additional $100.","https://www.golden1.com/business-services","https://www.golden1.com/business-services","2026-09-30","","","CA membership and business account eligibility; new Business/Sole Proprietor holders; one per member/business taxID; no other checking bonus; employees ineligible.","2026-09-09","","","","","Primary offer expressly authorizes this extra $100 combination. Known balance leg retained; merchant service activation/processing costs and any additional capital are not verified, so total capital and net return remain unknown. Exact balance endpoints/APY also unverified. Alternative aggregate cash tier, not additive to base Golden1 rows.","10000","","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/ca-in-branch-only-golden-1-credit-union-300-business-checking-bonus/#comment-2414408","2026-09-24","Chex was pulled. DoC reader datapoints (article field unknown or absent), 2026-09-16. Business article field is Unknown, but two September 2026 comments on the business checking post report Chex pulled for sole-prop openings. Secondary reported screening, not a bank guarantee.","$100.00: Business Checking minimum opening deposit. $2,000.00: New money within 15 days; not an additional requirement to add mechanically to ADB. $15,000.00: Tier balance over first 90 days. Recovered exact September campaign legal via query variant after ordinary extraction omitted it and browser HTTP/2 failed. Opening/new-money/ADB amounts verified. Clover activation funding and opening/ADB overlap not fully established; do not certify complete combined capital. No deadlines or fee fields changed.","https://www.golden1.com/business-services","2026-09-22"
"crbt-maxx-425","Cedar Rapids Bank & Trust","MAXX Checking","checking","false","42500","Open July1–September30, 2026 with$25 opening; choose$425 cash (online defaults cash). Within90 days receive aggregate$500 qualifying DD and15 qualifying Visa debit purchases; keep open90 days. Pays within30 days after qualifying period.","https://crbt.bank/bonus","https://crbt.bank/bonus","2026-09-30","","","Iowa residents only; new consumer checking; never previously received new-account bonus; one/TIN; no other offer.","2026-09-09","","account_opening","","","Separate $25 opening funds; qualifying DD aggregate$500. Purchase amounts unspecified. $250 referrer reward excluded; $425 cash replaces gift, not stacked. Monthly fee and waiver not verified. DD model: cumulative required deposits, no recycling, 0% APY and seven days per deposit; not a bank hold requirement. Unspecified debit purchase amounts and ancillary membership/opening funds are disclosed separately, not assumed recycled.","2500","online","","included_states","IA","","90","","","","","","","","unknown","","","","","",""
